"_ano_pesquisa","dimensao","cargo_atual","setor","valor","qtd_respondentes"
"2023","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analista de Inteligência de Mercado/Market Intelligence","Agronegócios","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Educação","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Outra Opção","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analytics Engineer","Telecomunicação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Setor Alimentício","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Negócios/Business Analyst","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analista de Inteligência de Mercado/Market Intelligence","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Filantropia/ONG's","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Área de Consultoria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Setor Automotivo","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Setor Farmaceutico","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Seguros ou Previdência","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Filantropia/ONG's","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Outra Opção","Entretenimento ou Esportes","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2023","uso_individual_ia","Analista de Negócios/Business Analyst","Finanças ou Bancos","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Inteligência de Mercado/Market Intelligence","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2023","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Internet/Ecommerce","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Suporte/Analista Técnico","Filantropia/ONG's","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Finanças ou Bancos","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Imobiliário/ Construção Civil","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Cientista de Dados/Data Scientist","Filantropia/ONG's","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Setor Público","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Professor/Pesquisador","Entretenimento ou Esportes","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","DBA/Administrador de Banco de Dados","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Outra Opção","Agronegócios","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Setor de Energia","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Negócios/Business Analyst","Tecnologia/Fábrica de Software","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2023","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Marketing","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Suporte/Analista Técnico","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analytics Engineer","Internet/Ecommerce","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Inteligência de Mercado/Market Intelligence","Entretenimento ou Esportes","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Outras Engenharias (não inclui dev)","Educação","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Dados/Data Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Outra Opção","Indústria","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Suporte/Analista Técnico","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Outra Opção","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2023","uso_individual_ia","Analytics Engineer","Indústria","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Suporte/Analista Técnico","Área de Consultoria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Analytics Engineer","Setor Farmaceutico","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Indústria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e a empresa em que trabalho paga pela solução.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analytics Engineer","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Analista de Suporte/Analista Técnico","Internet/Ecommerce","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Inteligência de Mercado/Market Intelligence","Outra Opção","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Outra Opção","Internet/Ecommerce","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de BI/BI Analyst","Internet/Ecommerce","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Outras Engenharias (não inclui dev)","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Outras Engenharias (não inclui dev)","Telecomunicação","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","1"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Agronegócios","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Analista de Suporte/Analista Técnico","Tecnologia/Fábrica de Software","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
"2023","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, MidJourney etc) e pago do meu próprio bolso.","1"
"2023","uso_individual_ia","Outras Engenharias (não inclui dev)","Setor Automotivo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Setor Alimentício","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","1"
"2023","uso_individual_ia","Outras Engenharias (não inclui dev)","Tecnologia/Fábrica de Software","Utilizo soluções no estilo ""Copilot"" (exemplo: Github Copilot, Amazon CodeWhisperer ou ChatGPT Plus) para ter mais produtividade no dia a dia.","1"
